1천만원 이상 3천만원 미만-연립/빌라-기타-고졸,20
3천만원 이상 5천만원 미만-기타-월세-대학원 졸업,4
7천만원 이상 1억원 미만-오피스텔-전세-대학 졸업,15
1천만원 이상 3천만원 미만-연립/빌라-전세-고졸,91
3천만원 이상 5천만원 미만-오피스텔-전세-대학원 졸업,4
1천만원 미만-연립/빌라-자가-대학 졸업,22
연간 1억원 이상-주상복합-자가-고졸,3
3천만원 이상 5천만원 미만-연립/빌라-기타-대학원 졸업,2
7천만원 이상 1억원 미만-주상복합-자가-대학원 졸업,4
1천만원 이상 3천만원 미만-주상복합-자가-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-연립/빌라-전세-고졸,12
3천만원 이상 5천만원 미만-연립/빌라-월세-대학 재학,15
1천만원 이상 3천만원 미만-오피스텔-전세-대학 졸업,8
3천만원 이상 5천만원 미만-연립/빌라-월세-대학원 졸업,7
3천만원 이상 5천만원 미만-주상복합-자가-대학원 졸업,3
응답없음-응답없음-응답없음-응답없음,83
1천만원 이상 3천만원 미만-주상복합-자가-대학 재학,2
5천만원 이상 7천만원 미만-연립/빌라-월세-대학원 재학,2
1천만원 미만-단독주택-자가-고졸,48
7천만원 이상 1억원 미만-연립/빌라-전세-대학 재학,7
3천만원 이상 5천만원 미만-기타-전세-대학 재학,2
3천만원 이상 5천만원 미만-응답없음-전세-대학 졸업,1
7천만원 이상 1억원 미만-아파트-자가-대학원 재학,19
7천만원 이상 1억원 미만-단독주택-전세-대학 졸업,11
1천만원 이상 3천만원 미만-연립/빌라-자가-대학원 졸업,6
5천만원 이상 7천만원 미만-오피스텔-전세-대학원 졸업,1
연간 1억원 이상-아파트-전세-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-단독주택-월세-고졸,6
5천만원 이상 7천만원 미만-단독주택-기타-대학 졸업,8
5천만원 이상 7천만원 미만-아파트-월세-대학 재학,10
3천만원 이상 5천만원 미만-연립/빌라-기타-대학 졸업,12
1천만원 미만-연립/빌라-자가-대학 재학,19
3천만원 이상 5천만원 미만-단독주택-월세-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-주상복합-월세-고졸,6
1천만원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-아파트-기타-대학 졸업,2
7천만원 이상 1억원 미만-오피스텔-기타-대학 졸업,2
7천만원 이상 1억원 미만-오피스텔-전세-대학원 졸업,2
연간 1억원 이상-아파트-월세-대학 졸업,11
3천만원 이상 5천만원 미만-기타-기타-대학 졸업,11
1천만원 이상 3천만원 미만-기타-기타-대학 재학,5
7천만원 이상 1억원 미만-주상복합-전세-대학 졸업,7
1천만원 이상 3천만원 미만-아파트-월세-대학원 재학,3
5천만원 이상 7천만원 미만-기타-전세-고졸,4
3천만원 이상 5천만원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-단독주택-월세-대학 재학,8
5천만원 이상 7천만원 미만-주상복합-자가-대학 졸업,23
5천만원 이상 7천만원 미만-단독주택-자가-대학원 졸업,17
1천만원 이상 3천만원 미만-오피스텔-전세-대학 재학,1
5천만원 이상 7천만원 미만-아파트-기타-대학 졸업,44
3천만원 이상 5천만원 미만-오피스텔-자가-대학 졸업,11
3천만원 이상 5천만원 미만-아파트-기타-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-연립/빌라-자가-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-연립/빌라-월세-고졸,6
3천만원 이상 5천만원 미만-기타-전세-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-기타-월세-대학 재학,9
3천만원 이상 5천만원 미만-오피스텔-월세-대학 재학,6
1천만원 이상 3천만원 미만-주상복합-자가-고졸,15
5천만원 이상 7천만원 미만-아파트-자가-응답없음,1
5천만원 이상 7천만원 미만-주상복합-자가-응답없음,1
7천만원 이상 1억원 미만-아파트-자가-응답없음,3
3천만원 이상 5천만원 미만-아파트-자가-응답없음,3
3천만원 이상 5천만원 미만-단독주택-전세-응답없음,1
1천만원 이상 3천만원 미만-단독주택-월세-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-기타-자가-대학 졸업,11
5천만원 이상 7천만원 미만-주상복합-자가-대학원 졸업,4
5천만원 이상 7천만원 미만-기타-월세-대학 재학,2
7천만원 이상 1억원 미만-아파트-월세-대학 졸업,32
연간 1억원 이상-단독주택-자가-고졸,10
연간 1억원 이상-연립/빌라-전세-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-기타-월세-대학 졸업,11
5천만원 이상 7천만원 미만-주상복합-월세-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-주상복합-자가-대학 재학,3
1천만원 이상 3천만원 미만-연립/빌라-월세-대학원 졸업,6
5천만원 이상 7천만원 미만-연립/빌라-전세-대학원 졸업,19
연간 1억원 이상-연립/빌라-전세-고졸,7
1천만원 미만-단독주택-기타-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-기타-자가-대학 졸업,8
1천만원 이상 3천만원 미만-기타-자가-대학 졸업,12
3천만원 이상 5천만원 미만-연립/빌라-기타-고졸,7
1천만원 미만-연립/빌라-월세-대학원 졸업,3
5천만원 이상 7천만원 미만-연립/빌라-전세-대학원 재학,5
5천만원 이상 7천만원 미만-기타-월세-고졸,6
3천만원 이상 5천만원 미만-단독주택-기타-대학 재학,3
1천만원 미만-단독주택-월세-대학 재학,4
5천만원 이상 7천만원 미만-아파트-기타-대학원 재학,3
1천만원 미만-단독주택-기타-대학 졸업,1
1천만원 이상 3천만원 미만-기타-기타-대학원 졸업,1
5천만원 이상 7천만원 미만-연립/빌라-기타-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-아파트-기타-고졸,6
1천만원 미만-기타-기타-대학 졸업,4
1천만원 이상 3천만원 미만-연립/빌라-월세-대학원 재학,6
연간 1억원 이상-연립/빌라-전세-대학 졸업,14
5천만원 이상 7천만원 미만-단독주택-전세-대학원 졸업,5
1천만원 미만-아파트-기타-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-연립/빌라-전세-대학원 재학,7
1천만원 이상 3천만원 미만-단독주택-기타-대학 재학,6
7천만원 이상 1억원 미만-아파트-전세-대학원 재학,1
5천만원 이상 7천만원 미만-주상복합-전세-대학 재학,4
3천만원 이상 5천만원 미만-단독주택-전세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-주상복합-전세-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-주상복합-자가-대학 졸업,4
7천만원 이상 1억원 미만-주상복합-자가-대학 졸업,15
1천만원 이상 3천만원 미만-연립/빌라-기타-대학 재학,4
5천만원 이상 7천만원 미만-아파트-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-주상복합-전세-고졸 미만(초/중/고 재학 포함),0
7천만원 이상 1억원 미만-오피스텔-월세-대학 졸업,6
5천만원 이상 7천만원 미만-아파트-기타-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-아파트-기타-대학원 졸업,4
7천만원 이상 1억원 미만-주상복합-자가-대학 재학,2
3천만원 이상 5천만원 미만-단독주택-자가-대학원 재학,3
3천만원 이상 5천만원 미만-연립/빌라-기타-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-기타-기타-대학 졸업,10
1천만원 이상 3천만원 미만-아파트-자가-대학원 재학,13
연간 1억원 이상-주상복합-자가-대학원 졸업,3
7천만원 이상 1억원 미만-아파트-기타-고졸,8
